ID,ID_Recurso,ID_Base_Recurso,ID_FutBin,ID_FutWiz,Primeiro_Nome,Sobrenome,Nome,Nome_Comun,Altura,Peso,Genero,Data_Nascimento,Idade,ID_Liga,ID_Nacionalidade,ID_Clube,Raridade,Estilo_Jogo,Estilo_Jogo_Plus,Posição,Posição_Alternativa,Movimento_Habilidade,Pé_Ruim,Pé_Bom,Taxa_Trabalho_Ataque,Taxa_Trabalho_Defesa,Estatistica_Total,Estatistica_Total_EmJogo,Cor,Overall,Classificação_Média,Velocidade,Chute,Passe,Drible,Defesa,Fisico,Atributo_Ritmo,Atributo_Chute,Atributo_Passe,Atributo_Drible,Atributo_Defesa,Atributo_Fisico,Atributo_de_Goleiro
11543,0,0,0,0,Ethyan Jesús,González Morales,Ethyan Jesús González Morales,Ethyan,185.0,0,male,2002-06-06,21,54,45,260,1,None,None,ST,None,3,3.0,right,medium,low,336.0,1599.0,bronze,64,56.0,63,64,58,60,31,60,0,0,0,0,0,0,0
11544,0,0,0,0,Pelayo,González Rey,Pelayo González Rey,Yayo,180.0,71,male,2004-07-30,19,54,45,110827,1,None,None,CM,None,2,3.0,right,medium,medium,359.0,1681.0,bronze,64,59.0,67,59,59,64,59,51,0,0,0,0,0,0,0
11545,0,0,0,0,Borja,González Tejada,Borja González Tejada,Borja González,178.0,0,male,1995-11-17,28,54,45,10846,1,None,None,RB,None,2,3.0,right,high,medium,349.0,1678.0,bronze,64,58.0,66,50,53,55,61,64,0,0,0,0,0,0,0
11546,0,0,0,0,Josh,Gordon,Josh Gordon,None,178.0,70,male,1994-10-10,29,60,14,15015,1,None,None,ST,None,3,3.0,right,high,high,388.0,1835.0,bronze,64,64.0,79,62,55,65,48,79,0,0,0,0,0,0,0
11547,0,0,0,0,Alexander,Gorgon,Alexander Gorgon,None,185.0,76,male,1988-10-28,35,66,4,110746,1,None,None,CM,None,3,3.0,right,high,medium,379.0,1838.0,bronze,64,63.0,66,64,67,66,52,64,0,0,0,0,0,0,0
11548,0,0,0,0,Minos,Gouras,Minos Gouras,None,173.0,64,male,1998-07-06,25,2076,21,110532,1,None,None,LM,None,3,4.0,left,medium,low,337.0,1587.0,bronze,64,56.0,76,59,55,68,25,54,0,0,0,0,0,0,0
11549,0,0,0,0,Gregorio,Gracia Sánchez,Gregorio Gracia Sánchez,Gori,172.0,62,male,2002-05-15,21,54,45,452,1,None,None,CM,None,3,4.0,left,medium,medium,374.0,1785.0,bronze,64,62.0,73,56,63,67,57,58,0,0,0,0,0,0,0
11550,0,0,0,0,Viktor,Granath,Viktor Granath,None,194.0,0,male,1994-03-04,29,56,46,321,1,None,None,ST,None,2,3.0,left,high,high,327.0,1515.0,bronze,64,54.0,65,65,46,55,27,69,0,0,0,0,0,0,0
11551,0,0,0,0,Christos,Gravius,Christos Gravius,None,181.0,72,male,1997-10-14,26,56,46,113892,1,None,None,CM,None,3,2.0,left,medium,medium,360.0,1738.0,bronze,64,60.0,63,51,64,65,54,63,0,0,0,0,0,0,0
11552,0,0,0,0,Archie,Gray,Archie Gray,None,187.0,0,male,2006-12-03,17,14,14,8,1,None,None,CM,None,2,4.0,right,high,high,377.0,1784.0,bronze,64,62.0,70,56,64,67,59,61,0,0,0,0,0,0,0
11553,0,0,0,0,Christoph,Greger,Christoph Greger,None,193.0,81,male,1997-01-14,27,2076,21,110645,1,None,None,CB,None,2,3.0,left,medium,medium,297.0,1375.0,bronze,64,49.0,54,28,37,40,64,74,0,0,0,0,0,0,0
11554,0,0,0,0,Fabian,Greilinger,Fabian Greilinger,None,175.0,68,male,2000-09-13,23,2076,21,33,1,None,None,LB,None,2,3.0,left,high,medium,364.0,1653.0,bronze,64,60.0,80,47,55,68,54,60,0,0,0,0,0,0,0
11555,0,0,0,0,Josh,Griffiths,Josh Griffiths,None,198.0,87,male,2001-05-09,22,14,14,109,1,None,None,GK,None,1,3.0,right,medium,medium,346.0,766.0,bronze,64,57.0,65,62,61,66,30,62,0,0,0,0,0,0,0
11556,0,0,0,0,Dragoș,Grigore,Dragoș Grigore,None,185.0,76,male,1986-07-09,37,330,39,310,1,None,None,CB,None,2,2.0,right,low,high,337.0,1653.0,bronze,64,56.0,49,54,56,44,64,70,0,0,0,0,0,0,0
11557,0,0,0,0,Cao,Gu,Cao Gu,Gu Cao,183.0,73,male,1986-05-31,37,2012,155,111779,0,None,None,CB,None,2,2.0,right,medium,high,308.0,1422.0,bronze,64,51.0,44,40,44,58,67,55,0,0,0,0,0,0,0
11558,0,0,0,0,Lukas,Gugganig,Lukas Gugganig,None,191.0,83,male,1995-02-14,28,80,4,15009,1,None,None,CB,None,2,2.0,right,low,medium,323.0,1565.0,bronze,64,53.0,44,47,46,49,63,74,0,0,0,0,0,0,0
11559,0,0,0,0,Matthew,Guillaumier,Matthew Guillaumier,None,183.0,0,male,1998-09-04,25,66,32,114004,1,None,None,CM,None,2,3.0,right,high,medium,363.0,1732.0,bronze,64,60.0,63,59,64,65,55,57,0,0,0,0,0,0,0
11560,0,0,0,0,Brian,Gutiérrez,Brian Gutiérrez,None,178.0,64,male,2003-06-17,20,39,95,693,1,None,None,LM,None,3,4.0,right,medium,medium,334.0,1574.0,bronze,64,55.0,64,58,62,65,37,48,0,0,0,0,0,0,0
11561,0,0,0,0,Jhohan,Gutíerrez,Jhohan Gutíerrez,None,177.0,72,male,1996-09-27,27,1014,53,110967,52,None,None,GK,None,1,2.0,right,medium,medium,368.0,56.0,bronze,64,61.0,65,62,64,64,50,63,0,0,0,0,0,0,0
11562,0,0,0,0,Luis,Gutiérrez,Luis Gutiérrez,None,180.0,0,male,1985-01-15,39,1014,53,110970,52,None,None,CB,None,2,3.0,left,medium,medium,315.0,1528.0,bronze,64,52.0,40,40,48,55,65,67,0,0,0,0,0,0,0
11563,0,0,0,0,Cristian,Gutiérrez,Cristian Gutiérrez,None,181.0,68,male,1997-02-18,26,39,70,111651,1,None,None,LB,None,2,2.0,left,high,medium,365.0,1719.0,bronze,64,60.0,71,43,62,62,61,66,0,0,0,0,0,0,0
11564,0,0,0,0,Lukas,Gütlbauer,Lukas Gütlbauer,None,191.0,80,male,2000-06-12,23,80,4,111822,1,None,None,GK,None,1,2.0,right,medium,medium,349.0,755.0,bronze,64,58.0,67,59,57,65,41,60,0,0,0,0,0,0,0
11565,0,0,0,0,Callum,Guy,Callum Guy,None,178.0,64,male,1996-11-25,27,60,14,1480,1,None,None,CDM,None,2,2.0,right,low,high,375.0,1789.0,bronze,64,62.0,67,54,63,62,60,69,0,0,0,0,0,0,0
11566,0,0,0,0,Piero,Guzmán,Piero Guzmán,None,185.0,0,male,2000-01-21,24,1014,59,111014,52,None,None,CB,None,2,3.0,right,medium,high,327.0,1474.0,bronze,64,54.0,62,38,47,48,64,68,0,0,0,0,0,0,0
11567,0,0,0,0,Jetmir,Haliti,Jetmir Haliti,None,187.0,77,male,1996-09-14,27,56,219,433,1,None,None,CB,None,2,2.0,right,high,medium,364.0,1591.0,bronze,64,60.0,91,31,47,61,63,71,0,0,0,0,0,0,0
11568,0,0,0,0,Connor,Hall,Connor Hall,None,193.0,79,male,1993-05-23,30,61,14,1935,1,None,None,CB,None,2,2.0,left,medium,high,303.0,1403.0,bronze,64,50.0,51,27,42,42,63,78,0,0,0,0,0,0,0
11569,0,0,0,0,Daniel,Hall,Daniel Hall,None,184.0,80,male,1999-06-14,24,351,195,111396,1,None,None,CB,None,2,2.0,right,medium,medium,319.0,1454.0,bronze,64,53.0,63,24,45,51,63,73,0,0,0,0,0,0,0
11570,0,0,0,0,Bradley,Halliday,Bradley Halliday,None,180.0,68,male,1995-10-07,28,61,14,1804,1,None,None,RB,None,2,3.0,right,medium,medium,357.0,1645.0,bronze,64,59.0,73,39,54,61,59,71,0,0,0,0,0,0,0
11571,0,0,0,0,Ben,Halloran,Ben Halloran,None,180.0,79,male,1992-06-14,31,351,195,111393,1,None,None,RM,None,3,2.0,right,high,low,365.0,1681.0,bronze,64,60.0,82,58,58,64,38,65,0,0,0,0,0,0,0
11572,0,0,0,0,Ahmed,Hamdi,Ahmed Hamdi,None,178.0,68,male,1998-10-02,25,39,111,111139,1,None,None,CM,None,3,3.0,right,low,low,371.0,1747.0,bronze,64,61.0,65,60,64,71,53,58,0,0,0,0,0,0,0
11573,0,0,0,0,Brendan,Hamill,Brendan Hamill,None,185.0,79,male,1992-09-18,31,2149,195,113146,1,None,None,CB,None,2,3.0,right,low,high,316.0,1507.0,bronze,64,52.0,44,41,51,49,64,67,0,0,0,0,0,0,0
11574,0,0,0,0,Mansour,Hamzi,Mansour Hamzi,None,173.0,64,male,1992-01-17,32,350,183,112883,1,None,None,LM,None,3,4.0,right,high,high,366.0,1687.0,bronze,64,61.0,83,59,54,65,44,61,0,0,0,0,0,0,0
11575,0,0,0,0,Kyo Won,Han,Kyo Won Han,Han Kyo Won,182.0,73,male,1990-06-15,33,83,167,1477,1,None,None,RM,None,3,3.0,right,high,medium,373.0,1779.0,bronze,64,62.0,77,62,58,66,47,63,0,0,0,0,0,0,0
11576,0,0,0,0,Dan,Happe,Dan Happe,None,195.0,85,male,1998-09-28,25,60,14,1958,1,None,None,CB,None,2,3.0,left,low,medium,313.0,1403.0,bronze,64,52.0,55,28,43,43,63,81,0,0,0,0,0,0,0
11577,0,0,0,0,Ian,Harkes,Ian Harkes,None,180.0,73,male,1995-03-30,28,39,95,691,1,None,None,CM,None,3,4.0,right,high,high,383.0,1825.0,bronze,64,63.0,66,61,62,64,58,72,0,0,0,0,0,0,0
11578,0,0,0,0,Lennard,Hartjes,Lennard Hartjes,None,170.0,0,male,2003-07-04,20,10,34,1971,1,None,None,CDM,None,2,3.0,right,medium,medium,363.0,1713.0,bronze,64,60.0,71,40,64,69,58,61,0,0,0,0,0,0,0
11579,0,0,0,0,Alex,Hartridge,Alex Hartridge,None,185.0,72,male,1999-09-03,24,60,14,143,1,None,None,CB,None,2,2.0,left,high,medium,340.0,1544.0,bronze,64,56.0,70,28,50,54,63,75,0,0,0,0,0,0,0
11580,0,0,0,0,Daniel,Harvie,Daniel Harvie,None,181.0,65,male,1998-07-14,25,61,42,1798,1,None,None,LWB,None,2,3.0,left,high,medium,363.0,1698.0,bronze,64,60.0,75,46,56,60,57,69,0,0,0,0,0,0,0
11581,0,0,0,0,Jakob,Haugaard,Jakob Haugaard,None,199.0,87,male,1992-01-05,32,41,13,418,1,None,None,GK,None,1,2.0,left,medium,medium,359.0,884.0,bronze,64,59.0,65,63,69,63,38,61,0,0,0,0,0,0,0
11582,0,0,0,0,Marius,Hauptmann,Marius Hauptmann,None,177.0,0,male,1999-09-14,24,2076,21,1829,1,None,None,RM,None,3,3.0,right,medium,medium,362.0,1672.0,bronze,64,60.0,81,52,57,67,52,53,0,0,0,0,0,0,0
11583,0,0,0,0,Zakaria,Hawsawi,Zakaria Hawsawi,None,174.0,0,male,2001-12-01,22,350,183,607,1,None,None,LB,None,3,3.0,left,high,high,360.0,1611.0,bronze,64,60.0,86,34,52,71,54,63,0,0,0,0,0,0,0
11584,0,0,0,0,Chao,He,Chao He,He Chao,178.0,77,male,1995-04-19,28,2012,155,116361,1,None,None,CM,None,3,3.0,right,medium,medium,396.0,1875.0,bronze,64,66.0,74,55,64,62,65,76,0,0,0,0,0,0,0
11585,0,0,0,0,Florian,Heister,Florian Heister,None,179.0,75,male,1997-02-03,27,2076,21,110645,1,None,None,RWB,None,2,3.0,right,medium,medium,379.0,1732.0,bronze,64,63.0,88,52,59,66,53,61,0,0,0,0,0,0,0
11586,0,0,0,0,Ammar,Helac,Ammar Helac,None,190.0,87,male,1998-06-13,25,80,4,781,1,None,None,GK,None,1,2.0,right,medium,medium,352.0,617.0,bronze,64,58.0,66,65,58,67,32,64,0,0,0,0,0,0,0
11587,0,0,0,0,Zach,Hemming,Zach Hemming,None,188.0,70,male,2000-07-03,23,50,14,100805,1,None,None,GK,None,1,2.0,right,medium,medium,345.0,773.0,bronze,64,57.0,65,64,61,63,28,64,0,0,0,0,0,0,0
11588,0,0,0,0,Fabian,Herbers,Fabian Herbers,None,183.0,75,male,1993-08-17,30,39,21,693,1,None,None,CAM,None,3,3.0,right,medium,high,381.0,1809.0,bronze,64,63.0,65,62,63,66,57,68,0,0,0,0,0,0,0
11589,0,0,0,0,Amandine,Herbert,Amandine Herbert,None,173.0,0,female,2002-11-20,21,2218,18,59,1,None,None,CB,None,2,2.0,left,low,medium,324.0,1494.0,bronze,64,54.0,55,38,49,55,66,61,0,0,0,0,0,0,0
11590,0,0,0,0,Ronald,Hernández,Ronald Hernández,None,170.0,70,male,1997-04-10,26,39,61,112885,1,None,None,RB,None,2,3.0,right,medium,medium,352.0,1606.0,bronze,64,58.0,82,33,52,61,59,65,0,0,0,0,0,0,0
11591,0,0,0,0,David,Herold,David Herold,None,185.0,0,male,2003-02-20,20,20,21,1832,1,None,None,LB,None,3,3.0,left,medium,medium,342.0,1575.0,bronze,64,57.0,66,35,54,63,61,63,0,0,0,0,0,0,0
11592,0,0,0,0,Julian,Hettwer,Julian Hettwer,None,184.0,72,male,2003-06-15,20,2076,21,110676,1,None,None,ST,None,3,4.0,right,medium,low,366.0,1670.0,bronze,64,61.0,90,63,51,67,33,62,0,0,0,0,0,0,0
11593,0,0,0,0,Robin,Heusser,Robin Heusser,None,170.0,73,male,1998-05-23,25,20,21,492,1,None,None,CM,None,2,3.0,right,medium,medium,368.0,1743.0,bronze,64,61.0,64,48,63,66,58,69,0,0,0,0,0,0,0
11594,0,0,0,0,Elliott,Hewitt,Elliott Hewitt,None,186.0,75,male,1994-05-30,29,61,50,1940,1,None,None,CB,None,2,4.0,right,medium,medium,369.0,1718.0,bronze,64,61.0,71,46,56,58,62,76,0,0,0,0,0,0,0
11595,0,0,0,0,Scott,High,Scott High,None,177.0,65,male,2001-02-15,22,14,42,1939,1,None,None,CM,None,2,3.0,right,high,high,378.0,1781.0,bronze,64,63.0,71,57,63,64,58,65,0,0,0,0,0,0,0
11596,0,0,0,0,Ben,Hinchliffe,Ben Hinchliffe,None,185.0,73,male,1987-10-09,36,61,14,1931,1,None,None,GK,None,1,3.0,right,medium,medium,356.0,976.0,bronze,64,59.0,63,60,62,66,40,65,0,0,0,0,0,0,0
11597,0,0,0,0,Brendan,Hines-Ike,Brendan Hines-Ike,None,185.0,77,male,1994-11-30,29,39,95,688,1,None,None,CB,None,2,3.0,right,medium,high,355.0,1666.0,bronze,64,59.0,53,53,54,58,64,73,0,0,0,0,0,0,0
11598,0,0,0,0,Patrick,Hobsch,Patrick Hobsch,None,183.0,0,male,1994-10-10,29,2076,21,172,1,None,None,ST,None,2,3.0,right,medium,low,339.0,1591.0,bronze,64,56.0,71,65,48,61,26,68,0,0,0,0,0,0,0
11599,0,0,0,0,Raphael,Hofer,Raphael Hofer,None,184.0,0,male,2003-02-14,20,80,4,110720,1,None,None,CM,None,3,3.0,left,medium,high,372.0,1805.0,bronze,64,62.0,55,59,67,64,59,68,0,0,0,0,0,0,0
11600,0,0,0,0,Odin Thiago,Holm,Odin Thiago Holm,None,180.0,70,male,2003-01-18,21,50,36,78,1,None,None,CM,None,4,3.0,right,medium,medium,375.0,1770.0,bronze,64,62.0,78,54,62,68,53,60,0,0,0,0,0,0,0
11601,0,0,0,0,Jakub,Holúbek,Jakub Holúbek,None,180.0,77,male,1991-12-01,32,66,43,111086,1,None,None,LB,None,2,2.0,left,medium,medium,333.0,1508.0,bronze,64,55.0,72,25,51,60,61,64,0,0,0,0,0,0,0
11602,0,0,0,0,Josué,Homawoo,Josué Homawoo,None,190.0,0,male,1997-12-11,26,330,144,100757,1,None,None,CB,None,2,2.0,left,medium,medium,325.0,1470.0,bronze,64,54.0,70,30,45,47,63,70,0,0,0,0,0,0,0
11603,0,0,0,0,Arttu,Hoskonen,Arttu Hoskonen,None,186.0,80,male,1997-04-16,26,66,17,110747,1,None,None,CB,None,2,3.0,right,medium,medium,326.0,1505.0,bronze,64,54.0,60,36,49,48,65,68,0,0,0,0,0,0,0
11604,0,0,0,0,Santeri,Hostikka,Santeri Hostikka,None,183.0,76,male,1997-09-30,26,322,17,100325,1,None,None,LW,None,3,3.0,right,medium,low,353.0,1650.0,bronze,64,58.0,77,56,61,66,34,59,0,0,0,0,0,0,0
11605,0,0,0,0,Halle,Houssein,Halle Houssein,None,161.0,0,female,2004-11-12,19,2216,14,19,1,None,None,CAM,None,3,3.0,right,medium,medium,357.0,1656.0,bronze,64,59.0,74,58,59,68,43,55,0,0,0,0,0,0,0
11606,0,0,0,0,Zhengyu,Huang,Zhengyu Huang,Huang Zhengyu,178.0,0,male,1997-01-24,27,2012,155,111724,1,None,None,CDM,None,2,2.0,right,medium,medium,351.0,1614.0,bronze,64,58.0,71,37,55,61,64,63,0,0,0,0,0,0,0
11607,0,0,0,0,Nico,Hug,Nico Hug,None,170.0,68,male,1998-01-10,26,2076,21,110482,1,None,None,LB,None,2,3.0,left,high,medium,355.0,1632.0,bronze,64,59.0,73,39,57,66,59,61,0,0,0,0,0,0,0
11608,0,0,0,0,Tomáš,Huk,Tomáš Huk,None,184.0,77,male,1994-12-22,29,66,43,111086,1,None,None,CB,None,2,2.0,right,low,medium,306.0,1437.0,bronze,64,51.0,58,29,47,44,65,63,0,0,0,0,0,0,0
11609,0,0,0,0,Deniz,Hümmet,Deniz Hümmet,None,189.0,0,male,1996-09-13,27,56,48,1439,1,None,None,ST,None,3,3.0,right,high,low,339.0,1593.0,bronze,64,56.0,58,66,53,63,28,71,0,0,0,0,0,0,0
11610,0,0,0,0,Luis Enrique,Hurtado,Luis Enrique Hurtado,None,180.0,0,male,1993-09-27,30,1014,53,115358,52,None,None,CM,None,3,3.0,left,high,medium,369.0,1760.0,bronze,64,61.0,65,59,66,61,58,60,0,0,0,0,0,0,0
11611,0,0,0,0,Chris,Hussey,Chris Hussey,None,178.0,0,male,1989-02-01,35,61,14,1803,1,None,None,CB,None,2,3.0,left,medium,medium,359.0,1772.0,bronze,64,59.0,52,49,62,62,63,71,0,0,0,0,0,0,0
11612,0,0,0,0,Omari,Hutchinson,Omari Hutchinson,None,174.0,0,male,2003-10-29,20,14,82,94,1,None,None,CAM,None,3,3.0,left,high,medium,345.0,1653.0,bronze,64,57.0,71,53,60,69,44,48,0,0,0,0,0,0,0
11613,0,0,0,0,Remeao,Hutton,Remeao Hutton,None,175.0,72,male,1998-09-28,25,61,14,1934,1,None,None,RWB,None,2,4.0,right,high,medium,369.0,1704.0,bronze,64,61.0,80,43,56,63,55,72,0,0,0,0,0,0,0
11614,0,0,0,0,Florin,Iacob,Florin Iacob,None,180.0,84,male,1993-08-16,30,330,39,110750,1,None,None,GK,None,1,2.0,right,medium,medium,362.0,766.0,bronze,64,60.0,63,60,64,68,47,60,0,0,0,0,0,0,0
11615,0,0,0,0,Pedro,Ibáñez,Pedro Ibáñez,None,174.0,67,male,2001-01-16,23,1003,59,111334,53,None,None,RB,None,2,3.0,right,high,high,328.0,1512.0,bronze,64,54.0,72,34,54,47,61,60,0,0,0,0,0,0,0
11616,0,0,0,0,Christopher,Ikonomidis,Christopher Ikonomidis,None,180.0,80,male,1995-04-05,28,351,195,111397,1,None,None,RM,None,3,4.0,right,high,medium,383.0,1797.0,bronze,64,63.0,78,62,61,64,51,67,0,0,0,0,0,0,0
11617,0,0,0,0,Christian,Ilić,Christian Ilić,None,185.0,0,male,1996-07-22,27,330,10,100757,1,None,None,CM,None,3,4.0,left,medium,medium,375.0,1736.0,bronze,64,62.0,71,51,63,63,60,67,0,0,0,0,0,0,0
11618,0,0,0,0,Emirhan,İlkhan,Emirhan İlkhan,None,175.0,0,male,2004-01-06,20,31,48,54,1,None,None,CM,None,3,3.0,right,high,medium,355.0,1694.0,bronze,64,59.0,66,58,63,70,50,48,0,0,0,0,0,0,0
11619,0,0,0,0,Mikael Norø,Ingebrigtsen,Ingebrigtsen,Ingebrigtsen,170.0,68,male,1996-07-21,27,41,36,1456,1,None,None,RM,None,3,2.0,left,medium,low,365.0,1715.0,bronze,64,60.0,80,63,56,67,42,57,0,0,0,0,0,0,0
11620,0,0,0,0,Ryan,Inniss,Ryan Inniss,None,196.0,82,male,1995-05-06,28,61,14,561,0,None,None,CB,None,2,3.0,right,low,high,293.0,1369.0,bronze,64,48.0,35,37,42,35,63,81,0,0,0,0,0,0,0
11621,0,0,0,0,Jack,Iredale,Jack Iredale,None,184.0,70,male,1996-02-05,28,60,195,4,1,None,None,LWB,None,2,3.0,left,medium,high,359.0,1679.0,bronze,64,59.0,72,42,53,57,61,74,0,0,0,0,0,0,0
11622,0,0,0,0,Joe,Ironside,Joe Ironside,None,183.0,75,male,1993-10-16,30,61,14,142,1,None,None,ST,None,2,3.0,right,high,low,364.0,1700.0,bronze,64,60.0,70,63,50,60,41,80,0,0,0,0,0,0,0
11623,0,0,0,0,Rareș,Ispas,Rareș Ispas,None,178.0,70,male,2000-08-26,23,330,39,110815,1,None,None,LB,None,2,2.0,left,medium,medium,332.0,1498.0,bronze,64,55.0,77,26,53,58,59,59,0,0,0,0,0,0,0
11624,0,0,0,0,Catalin,Itu,Catalin Itu,None,182.0,70,male,1999-10-26,24,330,39,110815,1,None,None,CM,None,2,2.0,right,medium,high,377.0,1750.0,bronze,64,62.0,66,58,59,62,61,71,0,0,0,0,0,0,0
11625,0,0,0,0,Mihajlo,Ivancevic,Mihajlo Ivancevic,None,190.0,85,male,1999-07-04,24,1,51,272,1,None,None,CB,None,2,4.0,right,medium,medium,309.0,1475.0,bronze,64,51.0,50,34,48,40,62,75,0,0,0,0,0,0,0
11626,0,0,0,0,Nosa,Iyobosa Edokpolor,Nosa Iyobosa Edokpolor,None,178.0,75,male,1996-09-22,27,80,4,15009,1,None,None,CB,None,2,3.0,left,high,medium,381.0,1767.0,bronze,64,63.0,80,49,54,65,63,70,0,0,0,0,0,0,0
11627,0,0,0,0,Kayden,Jackson,Kayden Jackson,None,181.0,73,male,1994-02-22,29,14,14,94,1,None,None,ST,None,2,3.0,right,high,medium,360.0,1636.0,bronze,64,60.0,91,61,53,63,32,60,0,0,0,0,0,0,0
11628,0,0,0,0,Adam,Jackson,Adam Jackson,None,187.0,80,male,1994-05-18,29,60,14,149,1,None,None,CB,None,2,3.0,right,medium,medium,303.0,1396.0,bronze,64,50.0,49,30,41,50,63,70,0,0,0,0,0,0,0
11629,0,0,0,0,Ben,Jackson,Ben Jackson,None,178.0,73,male,2001-02-22,22,14,14,1939,1,None,None,LB,None,2,3.0,left,high,medium,346.0,1585.0,bronze,64,57.0,79,37,51,60,59,60,0,0,0,0,0,0,0
11630,0,0,0,0,Mohammed,Jahfali,Mohammed Jahfali,None,185.0,71,male,1990-10-24,33,350,183,605,1,None,None,CB,None,2,2.0,right,low,high,322.0,1493.0,bronze,64,53.0,60,36,48,44,63,71,0,0,0,0,0,0,0
11631,0,0,0,0,Diallang,Jaiyesimi,Diallang Jaiyesimi,None,178.0,72,male,1998-07-05,25,60,14,89,1,None,None,RW,None,4,3.0,right,medium,medium,380.0,1740.0,bronze,64,63.0,91,56,58,65,50,60,0,0,0,0,0,0,0
11632,0,0,0,0,Damian,Jakubik,Damian Jakubik,None,183.0,77,male,1990-03-25,33,66,37,111088,1,None,None,RB,None,2,3.0,right,medium,high,343.0,1544.0,bronze,64,57.0,76,32,54,50,60,71,0,0,0,0,0,0,0
11633,0,0,0,0,Tom,James,Tom James,None,175.0,75,male,1996-04-15,27,60,50,1958,1,None,None,RB,None,2,4.0,right,high,high,383.0,1832.0,bronze,64,63.0,73,59,60,62,57,72,0,0,0,0,0,0,0
11634,0,0,0,0,Jeremías,James,Jeremías James,None,191.0,83,male,2001-01-29,23,1014,52,1013,52,None,None,CB,None,2,2.0,left,low,high,298.0,1391.0,bronze,64,49.0,48,33,40,43,64,70,0,0,0,0,0,0,0
11635,0,0,0,0,Patryk,Janasik,Patryk Janasik,None,178.0,68,male,1997-08-25,26,66,37,111092,1,None,None,RB,None,2,3.0,right,medium,medium,365.0,1677.0,bronze,64,60.0,75,49,59,64,57,61,0,0,0,0,0,0,0
11636,0,0,0,0,Budimir,Janošević,Budimir Janošević,None,188.0,86,male,1989-10-21,34,56,51,433,1,None,None,GK,None,1,3.0,right,medium,medium,340.0,679.0,bronze,64,56.0,64,66,55,66,23,66,0,0,0,0,0,0,0
11637,0,0,0,0,Mehdi,Jeannin,Mehdi Jeannin,None,187.0,81,male,1991-04-20,32,17,97,110321,1,None,None,GK,None,1,2.0,right,medium,medium,369.0,804.0,bronze,64,61.0,66,62,65,66,49,61,0,0,0,0,0,0,0
11638,0,0,0,0,Jekob Abiezer,Jeno,Jekob Abiezer Jeno,None,183.0,0,male,2000-06-22,23,17,18,1805,1,None,None,CDM,None,2,3.0,left,medium,high,338.0,1572.0,bronze,64,56.0,56,39,56,57,64,66,0,0,0,0,0,0,0
11639,0,0,0,0,Kevin,Jensen,Kevin Jensen,None,173.0,64,male,2001-05-06,22,56,46,1439,1,None,None,LW,None,3,3.0,right,medium,medium,332.0,1579.0,bronze,64,55.0,76,60,59,68,20,49,0,0,0,0,0,0,0
11640,0,0,0,0,Anders,Jenssen,Anders Jenssen,None,185.0,84,male,1993-10-10,30,41,36,418,1,None,None,CB,None,2,2.0,right,medium,medium,315.0,1465.0,bronze,64,52.0,53,32,46,48,63,73,0,0,0,0,0,0,0
11641,0,0,0,0,Jae Yong,Jeong,Jae Yong Jeong,Jeong Jae Yong,188.0,83,male,1990-09-14,33,83,167,112558,1,None,None,CM,None,2,3.0,right,medium,high,366.0,1745.0,bronze,64,61.0,48,59,59,62,61,77,0,0,0,0,0,0,0
11642,0,0,0,0,Sang Bin,Jeong,Sang Bin Jung,Jeong Sang Bin,175.0,72,male,2002-01-04,22,39,167,111138,1,None,None,ST,None,4,3.0,right,high,high,356.0,1657.0,bronze,64,59.0,84,60,56,67,24,65,0,0,0,0,0,0,0
11643,0,0,0,0,Sandesh,Jhingan,Sandesh Jhingan,None,188.0,0,male,1993-07-21,30,2149,159,113298,1,None,None,CB,None,2,3.0,right,medium,high,318.0,1459.0,bronze,64,53.0,62,33,42,41,62,78,0,0,0,0,0,0,0
11644,0,0,0,0,Hector,Jimenez,Hector Jimenez,None,175.0,64,male,1988-03-11,35,39,95,114161,1,None,None,RB,None,3,4.0,right,medium,medium,375.0,1828.0,bronze,64,62.0,63,59,64,65,62,62,0,0,0,0,0,0,0
11645,0,0,0,0,Declan,John,Declan John,None,178.0,75,male,1995-06-30,28,60,50,4,1,None,None,LWB,None,3,2.0,left,high,medium,382.0,1804.0,bronze,64,63.0,85,54,59,67,56,61,0,0,0,0,0,0,0
11646,0,0,0,0,Tyreece,John-Jules,Tyreece John-Jules,None,183.0,75,male,2001-02-14,22,60,14,91,1,None,None,ST,None,3,3.0,right,medium,medium,355.0,1649.0,bronze,64,59.0,78,62,55,65,33,62,0,0,0,0,0,0,0
11647,0,0,0,0,Danny,Johnson,Danny Johnson,None,178.0,82,male,1993-02-28,30,61,14,1803,1,None,None,ST,None,2,3.0,left,medium,low,328.0,1551.0,bronze,64,54.0,66,63,48,62,24,65,0,0,0,0,0,0,0
11648,0,0,0,0,Jamie,Jones,Jamie Jones,None,188.0,91,male,1989-02-18,34,14,14,12,1,None,None,GK,None,1,2.0,right,medium,medium,355.0,801.0,bronze,64,59.0,64,63,66,64,34,64,0,0,0,0,0,0,0
11649,0,0,0,0,Jordan,Jones,Jordan Jones,None,174.0,61,male,1994-10-24,29,60,35,1917,1,None,None,LW,None,4,3.0,right,medium,medium,346.0,1667.0,bronze,64,57.0,82,57,63,65,40,39,0,0,0,0,0,0,0
